entite_politique,annee_financiere,co_circ,nm_circ,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif,diff_hier,diff_semaine
Québec solidaire,2023,252,Montarville,284.99,5,4,1,234.99,50,0.2,0.17544475244745428,2023-05-13,0,0
Québec solidaire,2023,742,Montmorency,158.31,4,4,0,158.31,0,0,0,2023-05-13,0,8.330000000000013
Québec solidaire,2023,104,Mégantic,600,8,7,1,575,25,0.125,0.04166666666666666,2023-05-13,0,0
Québec solidaire,2023,312,Nelligan,50,1,1,0,50,0,0,0,2023-05-13,0,0
Québec solidaire,2023,150,Nicolet-Bécancour,150,3,2,1,125,25,0.3333333333333333,0.16666666666666666,2023-05-13,0,0
Québec solidaire,2023,324,Notre-Dame-de-Grâce,278.32,7,3,4,103.32,175,0.5714285714285714,0.6287726358148894,2023-05-13,0,0
Québec solidaire,2023,120,Orford,1100,15,10,5,750,350,0.3333333333333333,0.3181818181818182,2023-05-13,0,0
Québec solidaire,2023,626,Papineau,366.62,8,8,0,366.62,0,0,0,2023-05-13,0,0
Québec solidaire,2023,380,Pointe-aux-Trembles,250,3,3,0,250,0,0,0,2023-05-13,0,0
Québec solidaire,2023,608,Pontiac,816.64,10,10,0,816.64,0,0,0,2023-05-13,0,0
Québec solidaire,2023,714,Portneuf,300,3,3,0,300,0,0,0,2023-05-13,0,0
Québec solidaire,2023,582,Prévost,85,1,0,1,0,85,1,1,2023-05-13,0,0
Québec solidaire,2023,560,Repentigny,163.32,3,1,2,33.32,130,0.6666666666666666,0.795983345579231,2023-05-13,0,0
Québec solidaire,2023,264,Richelieu,108.32,2,2,0,108.32,0,0,0,2023-05-13,0,75
Québec solidaire,2023,132,Richmond,1229.96,16,13,3,1004.96,225,0.1875,0.18293277830173335,2023-05-13,8.329999999999927,24.99000000000001
Québec solidaire,2023,838,Rimouski,1016.64,13,10,3,766.64,250,0.2307692307692308,0.24590808939250863,2023-05-13,0,0
Québec solidaire,2023,834,Rivière-du-Loup-Témiscouata,358.31,7,6,1,258.31,100,0.14285714285714285,0.27908794061008624,2023-05-13,0,0
Québec solidaire,2023,930,Roberval,278.32,6,5,1,186.65,91.67,0.16666666666666666,0.3293690715722909,2023-05-13,0,8.329999999999984
Québec solidaire,2023,356,Rosemont,2858.94,39,32,7,2298.94,560,0.1794871794871795,0.19587679349689044,2023-05-13,0,8.329999999999927
Québec solidaire,2023,576,Rousseau,63.32,2,1,1,33.32,30,0.5,0.4737839545167404,2023-05-13,0,0
Québec solidaire,2023,636,Rouyn-Noranda-Témiscamingue,1638.28,22,19,3,1483.28,155,0.13636363636363635,0.09461142173499036,2023-05-13,100,100
Québec solidaire,2023,110,Saint-François,938.32,14,11,3,875,63.32,0.21428571428571427,0.06748230880722994,2023-05-13,0,0
Québec solidaire,2023,326,Saint-Henri-Sainte-Anne,3908.32,33,25,8,3158.32,750,0.24242424242424243,0.1918983092479633,2023-05-13,0,0
Québec solidaire,2023,260,Saint-Hyacinthe,600,6,6,0,600,0,0,0,2023-05-13,0,0
Québec solidaire,2023,212,Saint-Jean,400,4,4,0,400,0,0,0,2023-05-13,0,0
Québec solidaire,2023,526,Saint-Jérôme,475,6,6,0,475,0,0,0,2023-05-13,0,0
Québec solidaire,2023,318,Saint-Laurent,220,3,2,1,120,100,0.3333333333333333,0.4545454545454546,2023-05-13,0,0
Québec solidaire,2023,330,Sainte-Marie-Saint-Jacques,3574.88,47,43,4,3249.88,325,0.0851063829787234,0.0909121425054827,2023-05-13,0,0
Québec solidaire,2023,470,Sainte-Rose,55,2,1,1,30,25,0.5,0.4545454545454546,2023-05-13,0,0
Québec solidaire,2023,230,Sanguinet,133.32,2,2,0,133.32,0,0,0,2023-05-13,0,0
Québec solidaire,2023,116,Sherbrooke,2391.65,27,24,3,2091.65,300,0.1111111111111111,0.12543641419103965,2023-05-13,0,50
Québec solidaire,2023,220,Soulanges,125,2,2,0,125,0,0,0,2023-05-13,0,0
Québec solidaire,2023,250,Taillon,1216.6,17,16,1,1166.6,50,0.0588235294117647,0.04109814236396515,2023-05-13,0,16.659999999999854
Québec solidaire,2023,730,Taschereau,4502,65,54,11,3744.5,757.5,0.16923076923076924,0.16825855175477566,2023-05-13,0,158.32999999999993
Québec solidaire,2023,542,Terrebonne,182,3,2,1,132,50,0.3333333333333333,0.27472527472527475,2023-05-13,0,0
Québec solidaire,2023,660,Trois-Rivières,1076.6,18,17,1,1066.6,10,0.05555555555555555,0.00928850083596507,2023-05-13,0,0
Québec solidaire,2023,938,Ungava,100,1,0,1,0,100,1,1,2023-05-13,0,0
Québec solidaire,2023,240,Vachon,382,5,5,0,382,0,0,0,2023-05-13,0,0
Québec solidaire,2023,726,Vanier-Les Rivières,536.66,7,5,2,336.66,200,0.2857142857142857,0.3726754369619499,2023-05-13,5,5
Québec solidaire,2023,224,Vaudreuil,75,1,1,0,75,0,0,0,2023-05-13,0,0
Québec solidaire,2023,256,Verchères,683.32,8,7,1,633.32,50,0.125,0.07317215945676989,2023-05-13,0,0
Québec solidaire,2023,300,Verdun,2494.96,31,28,3,2344.96,150,0.0967741935483871,0.06012120434796549,2023-05-13,0,0
Québec solidaire,2023,358,Viau,953.32,11,11,0,953.32,0,0,0,2023-05-13,0,0
Québec solidaire,2023,476,Vimont,400,4,3,1,300,100,0.25,0.25,2023-05-13,0,0
Québec solidaire,2023,332,Westmount-Saint-Louis,725,8,4,4,400,325,0.5,0.4482758620689655,2023-05-13,0,0
Québec solidaire,2023,858,Îles-de-la-Madeleine,33.32,1,1,0,33.32,0,0,0,2023-05-13,0,0
Québec solidaire,2023,NA,NA,200,2,0,2,0,200,1,1,2023-05-13,0,0
Coalition avenir Québec,2023,648,Abitibi-Est,280,5,4,1,275,5,0.2,0.01785714285714285,2023-05-12,0,0
Coalition avenir Québec,2023,642,Abitibi-Ouest,935,12,11,1,915,20,0.08333333333333333,0.0213903743315508,2023-05-12,0,100
Coalition avenir Québec,2023,338,Acadie,700,7,5,2,500,200,0.2857142857142857,0.2857142857142857,2023-05-12,0,0
Coalition avenir Québec,2023,366,Anjou-Louis-Riel,2575,29,18,11,1650,925,0.3793103448275862,0.3592233009708738,2023-05-12,50,900
Coalition avenir Québec,2023,520,Argenteuil,1440,20,14,6,1090,350,0.3,0.24305555555555555,2023-05-12,0,0
Coalition avenir Québec,2023,144,Arthabaska,4405,49,45,4,4155,250,0.08163265306122448,0.05675368898978433,2023-05-12,0,100
Coalition avenir Québec,2023,806,Beauce-Nord,3120,35,27,8,2490,630,0.22857142857142856,0.20192307692307693,2023-05-12,0,400
Coalition avenir Québec,2023,802,Beauce-Sud,5970,63,40,23,3695,2275,0.36507936507936506,0.3810720268006701,2023-05-12,0,625
Coalition avenir Québec,2023,218,Beauharnois,3382,39,29,10,2810,572,0.2564102564102564,0.16913069189828503,2023-05-12,0,600
Coalition avenir Québec,2023,822,Bellechasse,755,11,10,1,735,20,0.09090909090909093,0.02649006622516556,2023-05-12,0,10
Coalition avenir Québec,2023,566,Berthier,1755,22,21,1,1745,10,0.04545454545454545,0.00569800569800569,2023-05-12,0,100
Coalition avenir Québec,2023,588,Bertrand,3405,42,29,13,2525,880,0.30952380952380953,0.25844346549192365,2023-05-12,0,445
Coalition avenir Québec,2023,536,Blainville,3775,40,30,10,2850,925,0.25,0.24503311258278143,2023-05-12,0,800
Coalition avenir Québec,2023,850,Bonaventure,840,10,9,1,740,100,0.1,0.11904761904761904,2023-05-12,0,0
Coalition avenir Québec,2023,258,Borduas,3920,42,32,10,3055,865,0.23809523809523808,0.22066326530612249,2023-05-12,0,100
Coalition avenir Québec,2023,360,Bourassa-Sauvé,165,3,1,2,15,150,0.6666666666666666,0.9090909090909092,2023-05-12,0,50
Coalition avenir Québec,2023,204,Brome-Missisquoi,4000,48,40,8,3320,680,0.16666666666666666,0.17,2023-05-12,0,450
Coalition avenir Québec,2023,370,Camille-Laurin,1250,14,11,3,950,300,0.21428571428571427,0.24,2023-05-12,0,300
Coalition avenir Québec,2023,238,Chambly,3355,38,26,12,2435,920,0.3157894736842105,0.27421758569299554,2023-05-12,0,100
Coalition avenir Québec,2023,676,Champlain,2925,37,30,7,2305,620,0.1891891891891892,0.21196581196581196,2023-05-12,0,700
Coalition avenir Québec,2023,620,Chapleau,3930,42,34,8,3190,740,0.1904761904761905,0.18829516539440205,2023-05-12,0,200
Coalition avenir Québec,2023,748,Charlesbourg,2210,24,20,4,1885,325,0.16666666666666666,0.14705882352941177,2023-05-12,0,25
Coalition avenir Québec,2023,760,Charlevoix-Côte-de-Beaupré,3700,40,30,10,2700,1000,0.25,0.2702702702702703,2023-05-12,0,100
Coalition avenir Québec,2023,754,Chauveau,1820,25,18,7,1215,605,0.28,0.3324175824175824,2023-05-12,0,100
Coalition avenir Québec,2023,918,Chicoutimi,1717.88,21,16,5,1420,297.88,0.23809523809523808,0.17339977181176797,2023-05-12,0,111.54000000000019
Coalition avenir Québec,2023,460,Chomedey,1030,13,10,3,825,205,0.2307692307692308,0.19902912621359223,2023-05-12,100,200
Coalition avenir Québec,2023,814,Chutes-de-la-Chaudière,2665,31,21,10,2000,665,0.3225806451612903,0.24953095684803,2023-05-12,0,0
Coalition avenir Québec,2023,226,Châteauguay,1625,21,14,7,1110,515,0.3333333333333333,0.3169230769230769,2023-05-12,0,0
Coalition avenir Québec,2023,826,Côte-du-Sud,1795,22,17,5,1550,245,0.2272727272727273,0.13649025069637882,2023-05-12,0,200
Coalition avenir Québec,2023,320,D'Arcy-McGee,640,7,6,1,540,100,0.14285714285714285,0.15625,2023-05-12,0,0
Coalition avenir Québec,2023,508,Deux-Montagnes,2680,31,26,5,2345,335,0.16129032258064516,0.125,2023-05-12,0,100
Coalition avenir Québec,2023,138,Drummond-Bois-Francs,1300,16,16,0,1300,0,0,0,2023-05-12,0,200
Coalition avenir Québec,2023,914,Dubuc,1527,18,17,1,1525,2,0.05555555555555555,0.00130975769482645,2023-05-12,0,0
Coalition avenir Québec,2023,902,Duplessis,325,4,4,0,325,0,0,0,2023-05-12,0,0
Coalition avenir Québec,2023,466,Fabre,1405,16,16,0,1405,0,0,0,2023-05-12,0,100
Coalition avenir Québec,2023,854,Gaspé,400,6,5,1,375,25,0.16666666666666666,0.0625,2023-05-12,0,0
Coalition avenir Québec,2023,614,Gatineau,4005,46,25,21,1985,2020,0.4565217391304347,0.5043695380774033,2023-05-12,0,100
Coalition avenir Québec,2023,346,Gouin,1235,15,12,3,935,300,0.2,0.242914979757085,2023-05-12,0,100
Coalition avenir Québec,2023,206,Granby,2497,33,27,6,2200,297,0.18181818181818185,0.11894273127753303,2023-05-12,0,220
Coalition avenir Québec,2023,502,Groulx,1210,15,13,2,1160,50,0.13333333333333333,0.04132231404958678,2023-05-12,0,100
Coalition avenir Québec,2023,352,Hochelaga-Maisonneuve,1650,17,13,4,1250,400,0.2352941176470588,0.24242424242424243,2023-05-12,0,400
Coalition avenir Québec,2023,602,Hull,4500,45,28,17,2800,1700,0.37777777777777777,0.37777777777777777,2023-05-12,0,400
Coalition avenir Québec,2023,216,Huntingdon,1910,22,18,4,1660,250,0.18181818181818185,0.13089005235602094,2023-05-12,0,110
Coalition avenir Québec,2023,210,Iberville,3430,42,30,12,2760,670,0.2857142857142857,0.19533527696793,2023-05-12,0,260
Coalition avenir Québec,2023,310,Jacques-Cartier,420,5,4,1,320,100,0.2,0.23809523809523808,2023-05-12,0,0
Coalition avenir Québec,2023,736,Jean-Lesage,1750,18,14,4,1350,400,0.2222222222222222,0.22857142857142856,2023-05-12,0,0
Coalition avenir Québec,2023,702,Jean-Talon,4792,54,37,17,3240,1552,0.3148148148148148,0.32387312186978295,2023-05-12,0,0
Coalition avenir Québec,2023,364,Jeanne-Mance-Viger,100,1,1,0,100,0,0,0,2023-05-12,0,0
Coalition avenir Québec,2023,126,Johnson,865,12,10,2,760,105,0.16666666666666666,0.1213872832369942,2023-05-12,0,0
Coalition avenir Québec,2023,570,Joliette,1675,18,17,1,1650,25,0.05555555555555555,0.01492537313432835,2023-05-12,0,100
Coalition avenir Québec,2023,922,Jonquière,830,9,7,2,700,130,0.2222222222222222,0.1566265060240964,2023-05-12,0,100
Coalition avenir Québec,2023,554,L'Assomption,2675,32,30,2,2475,200,0.0625,0.07476635514018691,2023-05-12,200,400
Coalition avenir Québec,2023,720,La Peltrie,3150,35,23,12,2040,1110,0.34285714285714286,0.3523809523809524,2023-05-12,0,100
Coalition avenir Québec,2023,236,La Pinière,1335,15,6,9,600,735,0.6,0.550561797752809,2023-05-12,0,0
Coalition avenir Québec,2023,232,La Prairie,3975,41,25,16,2375,1600,0.3902439024390244,0.4025157232704403,2023-05-12,121,221
Coalition avenir Québec,2023,390,LaFontaine,205,3,2,1,105,100,0.3333333333333333,0.4878048780487805,2023-05-12,0,0
Coalition avenir Québec,2023,594,Labelle,2610,32,28,4,2360,250,0.125,0.09578544061302682,2023-05-12,100,200
Coalition avenir Québec,2023,926,Lac-Saint-Jean,1550,19,18,1,1540,10,0.05263157894736842,0.0064516129032258,2023-05-12,0,175
Coalition avenir Québec,2023,244,Laporte,2625,29,20,9,1725,900,0.3103448275862069,0.34285714285714286,2023-05-12,0,100
Coalition avenir Québec,2023,344,Laurier-Dorion,600,6,5,1,500,100,0.16666666666666666,0.16666666666666666,2023-05-12,0,100
Coalition avenir Québec,2023,454,Laval-des-Rapides,1470,16,11,5,1050,420,0.3125,0.2857142857142857,2023-05-12,100,300
Coalition avenir Québec,2023,670,Laviolette-Saint-Maurice,1030,13,11,2,880,150,0.15384615384615383,0.14563106796116504,2023-05-12,50,250
Coalition avenir Québec,2023,530,Les Plaines,1970,24,20,4,1795,175,0.16666666666666666,0.08883248730964467,2023-05-12,0,600
Coalition avenir Québec,2023,810,Lotbinière-Frontenac,1400,18,11,7,775,625,0.3888888888888889,0.44642857142857145,2023-05-12,200,340
Coalition avenir Québec,2023,708,Louis-Hébert,5240,56,36,20,3390,1850,0.35714285714285715,0.3530534351145038,2023-05-12,0,100
Coalition avenir Québec,2023,818,Lévis,2085,25,17,8,1440,645,0.32,0.30935251798561153,2023-05-12,0,100
Coalition avenir Québec,2023,304,Marguerite-Bourgeoys,505,6,4,2,400,105,0.3333333333333333,0.2079207920792079,2023-05-12,200,200
Coalition avenir Québec,2023,246,Marie-Victorin,2715,33,22,11,1690,1025,0.3333333333333333,0.3775322283609576,2023-05-12,0,125
Coalition avenir Québec,2023,306,Marquette,825,9,6,3,600,225,0.3333333333333333,0.2727272727272727,2023-05-12,0,0
Coalition avenir Québec,2023,666,Maskinongé,1990,28,22,6,1480,510,0.21428571428571427,0.2562814070351759,2023-05-12,300,560
Coalition avenir Québec,2023,548,Masson,4730,52,42,10,3810,920,0.19230769230769232,0.1945031712473573,2023-05-12,0,250
Coalition avenir Québec,2023,842,Matane-Matapédia,165,6,5,1,155,10,0.16666666666666666,0.06060606060606061,2023-05-12,0,0
Coalition avenir Québec,2023,340,Maurice-Richard,1925,20,15,5,1500,425,0.25,0.22077922077922077,2023-05-12,100,400
Coalition avenir Québec,2023,350,Mercier,1150,12,10,2,950,200,0.16666666666666666,0.17391304347826086,2023-05-12,0,200
Coalition avenir Québec,2023,482,Mille-Îles,1125,15,12,3,1025,100,0.2,0.08888888888888889,2023-05-12,0,0
Coalition avenir Québec,2023,514,Mirabel,2070,25,22,3,1850,220,0.12,0.10628019323671498,2023-05-12,0,100
Coalition avenir Québec,2023,336,Mont-Royal-Outremont,2450,25,22,3,2150,300,0.12,0.12244897959183672,2023-05-12,0,250
Coalition avenir Québec,2023,252,Montarville,4185,44,33,11,3135,1050,0.25,0.25089605734767023,2023-05-12,100,300
Coalition avenir Québec,2023,742,Montmorency,3297,37,23,14,2140,1157,0.3783783783783784,0.35092508340915984,2023-05-12,0,20
Coalition avenir Québec,2023,104,Mégantic,3065,35,33,2,2950,115,0.05714285714285714,0.03752039151712887,2023-05-12,0,400
Coalition avenir Québec,2023,312,Nelligan,580,9,8,1,480,100,0.1111111111111111,0.1724137931034483,2023-05-12,0,125
Coalition avenir Québec,2023,150,Nicolet-Bécancour,2385,27,25,2,2275,110,0.07407407407407407,0.04612159329140461,2023-05-12,0,400
Coalition avenir Québec,2023,324,Notre-Dame-de-Grâce,740,9,6,3,600,140,0.3333333333333333,0.1891891891891892,2023-05-12,0,100
Coalition avenir Québec,2023,120,Orford,1730,21,16,5,1475,255,0.23809523809523808,0.14739884393063585,2023-05-12,0,200
Coalition avenir Québec,2023,626,Papineau,2920,33,22,11,1880,1040,0.3333333333333333,0.3561643835616438,2023-05-12,0,700
Coalition avenir Québec,2023,380,Pointe-aux-Trembles,3495,38,28,10,2570,925,0.2631578947368421,0.2646638054363376,2023-05-12,300,1020
Coalition avenir Québec,2023,608,Pontiac,2955,33,25,8,2230,725,0.24242424242424243,0.24534686971235195,2023-05-12,0,200
Coalition avenir Québec,2023,714,Portneuf,3410,43,40,3,3265,145,0.06976744186046512,0.04252199413489736,2023-05-12,0,425
Coalition avenir Québec,2023,582,Prévost,2765,28,20,8,1965,800,0.2857142857142857,0.28933092224231466,2023-05-12,200,600
Coalition avenir Québec,2023,906,René-Lévesque,670,8,7,1,570,100,0.125,0.14925373134328357,2023-05-12,0,0
Coalition avenir Québec,2023,560,Repentigny,5580,64,55,9,4835,745,0.140625,0.1335125448028674,2023-05-12,100,840
